sex,age,race,juv-fel-count,decile-score,juv-misd-count,juv-other-count,priors-count,days-b-screening-arrest,c-days-from-compas,c-charge-degree,is-recid,r-charge-degree,is-violent-recid,v-decile-score,c-jail-time,r-jail-time
Male,47,Non-White,0,1,0,0,1,-1,1,3,0,1,Low,3,1,0
Female,32,White,0,2,0,0,2,-1,1,3,1,3,Low,2,1,1
Male,30,Non-White,0,2,0,0,0,-1,1,3,0,1,Low,2,7,0
Male,39,White,0,6,0,0,8,-75,75,3,0,1,Low,4,20,0
Male,49,Non-White,0,8,0,0,3,-1,1,3,1,2,Low,2,1,176
Male,20,Non-White,1,4,0,0,1,57,117,3,1,2,Low,6,1,1
Male,31,White,0,7,0,0,11,-1,1,3,1,2,Low,2,1,34
Male,58,White,0,7,0,0,7,-1,1,3,1,2,Low,3,185,2
Male,50,Non-White,0,1,0,0,2,0,0,2,0,1,Low,1,1,0
Male,23,White,0,2,0,0,0,-1,1,2,0,1,Low,3,1,0
Male,30,Non-White,0,2,0,0,0,0,0,3,0,1,Low,3,2,0
Male,26,Non-White,0,7,1,1,11,-1,1,3,1,2,Low,4,1,1
Male,20,Non-White,1,6,0,0,1,-20,20,3,0,1,Low,8,2,0
Female,34,Non-White,0,5,2,0,7,258,908,3,0,1,Low,2,2,0
Male,22,Non-White,0,5,0,0,5,-1,1,3,0,1,Low,5,1,0
Male,39,White,0,1,0,0,1,-48,48,3,0,1,Low,1,1,0
Male,51,White,0,2,0,0,1,-1,1,2,1,2,High,1,1,0
Male,30,Non-White,0,2,0,0,2,-1,1,2,0,1,Low,2,18,0
Male,39,Non-White,0,1,0,0,0,-1,1,2,1,2,Low,1,3,0
Male,26,White,1,9,0,0,9,-84,84,3,1,2,Low,9,50,70
Male,26,Non-White,0,6,0,0,2,-1,1,3,0,1,Low,4,33,0
Male,35,Non-White,1,9,0,0,13,-188,188,3,1,3,Low,5,134,168
Male,20,Non-White,0,5,0,0,0,-1,1,2,0,1,Low,6,1,0
Female,51,White,0,5,0,0,7,-157,157,3,0,1,Low,2,146,0
Female,26,White,0,5,0,0,0,-4,4,3,0,1,Low,4,1,0
Male,64,Non-White,0,1,0,0,0,-1,1,2,0,1,Low,1,1,0
Female,32,Non-White,0,3,0,0,1,-1,1,2,0,1,Low,2,1,0
Male,26,Non-White,0,4,0,0,5,-1,1,3,0,1,Low,3,2,0
Male,26,Non-White,0,3,0,0,1,-1,1,3,0,1,Low,3,1,0
Male,26,White,0,3,0,0,0,-1,1,3,0,1,Low,3,1,0
Male,45,White,0,6,0,0,7,0,0,3,0,1,Low,1,1,0
Male,22,Non-White,0,3,0,0,0,-1,1,2,0,1,Low,4,1,0
Male,28,Non-White,0,7,0,0,1,-1,1,3,0,1,Low,6,10,0
Male,20,White,0,2,0,2,0,-1,1,3,0,1,Low,6,1,0
Male,28,Non-White,0,3,0,0,0,0,0,3,1,2,High,3,15,162
Male,23,Non-White,0,2,1,2,1,-1,1,2,1,2,Low,4,1,0
Female,21,Non-White,0,5,0,0,0,-4,4,2,0,1,Low,7,1,0
Male,25,Non-White,0,9,0,0,0,-1,1,3,1,3,High,8,1,448
Male,30,White,0,3,0,0,0,-1,1,3,0,1,Low,2,1,0
Male,21,White,0,9,2,7,2,-3,4,3,1,2,High,9,1,1
Male,37,Non-White,0,9,0,0,18,-1,1,3,0,1,Low,2,150,0
Male,33,White,0,9,0,0,0,-1,1,3,0,1,Low,6,1,0
Male,62,Non-White,0,1,0,0,0,0,1,2,0,1,Low,1,1,0
Male,20,White,1,7,0,0,1,13,77,3,1,3,Low,9,40,1
Male,24,White,0,6,0,0,5,16,504,3,1,2,Low,4,18,19
Male,35,Non-White,0,10,0,0,22,0,0,3,1,2,High,7,2,0
Female,27,Non-White,0,3,0,0,0,-1,1,3,1,2,Low,3,2,1
Male,50,White,0,2,0,0,2,-1,1,3,1,2,High,1,9,385
Male,25,Non-White,0,9,0,0,5,-1,1,2,0,1,Low,9,1,0
Male,31,Non-White,1,8,1,1,12,-1,1,2,1,2,Low,5,40,0
Female,21,Non-White,0,6,0,0,1,-202,171,3,0,1,Low,5,181,0
Male,26,Non-White,0,9,0,0,0,-1,1,3,0,1,Low,10,1,0
Male,22,Non-White,0,4,0,0,0,-1,1,3,0,1,Low,5,1,0
Male,29,Non-White,0,3,0,0,0,0,0,3,0,1,Low,3,1,0
Male,34,Non-White,0,2,0,0,7,-1,1,3,0,1,Low,2,1,0
Male,33,Non-White,0,1,0,0,2,0,1,3,1,2,Low,1,1,0
Male,52,White,0,1,0,0,1,-1,1,3,0,1,Low,1,1,0
Male,37,Non-White,0,1,0,0,0,-1,1,2,1,2,Low,1,1,0
Male,21,Non-White,0,7,0,0,0,-1,1,3,1,3,Low,7,1,8
Male,21,White,0,8,0,0,1,0,1,3,0,1,Low,6,-1,0
Female,20,White,0,8,0,0,0,0,0,3,1,2,Low,5,2,8
Male,43,Non-White,0,1,0,0,1,-1,1,2,1,2,Low,1,1,0
Male,30,White,0,1,0,0,1,-1,1,3,1,2,Low,1,1,0
Female,33,Non-White,0,4,0,0,3,0,1,2,1,2,Low,2,4,3
Male,21,Non-White,0,3,0,0,0,0,0,3,0,1,Low,6,1,0
Male,24,Non-White,0,7,0,0,3,0,0,3,0,1,Low,6,93,0
Female,52,Non-White,0,1,0,0,0,-1,1,2,1,2,Low,1,1,0
Female,30,Non-White,0,7,0,0,11,0,0,3,1,2,Low,3,6,16
Female,30,White,0,2,0,0,0,-1,1,2,0,1,Low,2,1,0
Male,44,White,0,2,0,0,0,-1,1,2,0,1,Low,1,1,0
Male,47,Non-White,0,2,0,0,13,0,0,3,1,2,Low,1,1,18
Male,41,Non-White,0,9,1,0,9,-1,733,2,0,1,Low,6,2,0
Male,21,Non-White,1,10,0,0,4,-1,1,3,1,3,Low,10,1,0
Male,48,White,0,2,0,0,6,-26,27,3,0,1,Low,1,5,0
Female,38,White,0,1,0,0,0,-2,2,2,0,1,Low,1,1,0
Male,52,Non-White,0,9,0,0,2,-1,1,3,1,2,Low,3,33,407
Female,34,Non-White,0,1,0,0,1,-1,1,2,0,1,Low,1,1,0
Female,31,White,0,2,0,0,0,-1,1,3,0,1,Low,2,3,0
Male,24,White,0,2,0,0,0,-1,2,2,0,1,Low,4,1,0
Female,35,Non-White,0,4,0,1,8,0,0,3,0,1,Low,2,1,0
Male,35,White,0,3,0,0,0,-1,1,3,1,3,Low,2,1,59
Male,25,Non-White,0,4,0,0,1,-1,1,3,1,3,Low,3,1,1
Male,21,Non-White,0,3,0,0,0,-1,1,2,0,1,Low,5,1,0
Male,27,Non-White,0,2,0,0,3,206,238,2,0,1,Low,2,2,0
Male,24,Non-White,0,2,0,1,1,-1,1,3,1,2,Low,3,1,7
Male,31,Non-White,0,7,0,0,1,583,512,3,0,1,Low,2,5,0
Male,33,White,0,4,0,1,1,-1,1,3,0,1,Low,1,46,0
Male,43,Non-White,0,8,0,0,3,93,247,3,1,3,Low,3,21,21
Male,25,Non-White,0,2,0,0,1,0,0,2,0,1,Low,3,1,0
Male,34,Non-White,0,9,1,0,20,-1,1,3,1,2,Low,5,26,78
Male,25,Non-White,0,4,0,0,2,-1,1,3,1,2,Low,3,1,0
Male,24,Non-White,1,6,0,0,4,-1,1,3,1,3,Low,5,1,756
Male,22,Non-White,0,10,0,0,5,-1,1,3,0,1,Low,9,1,0
Male,56,White,0,1,0,0,6,-1,1,3,0,1,Low,1,1,0
Male,34,Non-White,0,8,0,0,5,-1,1,3,0,1,Low,2,133,0
Male,23,Non-White,0,4,0,0,0,0,1,3,0,1,Low,5,1,0
Male,21,White,0,4,0,0,0,-1,1,2,0,1,Low,6,1,0
Male,66,White,0,1,0,0,0,-1,1,2,0,1,Low,1,1,0
Female,34,Non-White,0,2,0,0,0,-1,1,3,0,1,Low,1,1,0
Male,31,Non-White,4,9,0,0,13,-1,1,3,0,1,Low,7,273,0
Male,28,Non-White,0,7,0,0,7,-1,1,2,0,1,Low,4,1,0
Male,29,White,0,1,0,0,0,0,0,2,0,1,Low,1,-1,0
Male,22,White,0,7,0,0,3,0,1,3,1,3,Low,5,2,10
Female,33,White,0,1,0,0,0,-1,1,2,0,1,Low,1,1,0
Male,39,White,0,1,0,0,0,-1,1,3,0,1,Low,1,1,0
Male,33,Non-White,0,8,0,1,9,-1,1,2,1,2,Low,4,1,1
Male,29,White,0,1,0,0,2,-1,1,3,1,2,Low,3,1,0
Male,31,White,0,2,0,0,1,-1,1,3,0,1,Low,2,1,0
Female,49,Non-White,0,6,0,0,7,-27,27,3,0,1,Low,1,3,0
Male,22,Non-White,0,8,0,0,0,-1,1,2,0,1,Low,6,53,0
Female,22,White,0,5,0,0,0,-1,1,2,0,1,Low,5,1,0
Male,35,White,0,4,0,2,3,0,1,3,0,1,Low,1,1,0
Male,29,White,0,4,0,0,3,-1,1,3,1,2,Low,4,1,1
Male,56,White,0,1,0,0,1,-1,1,3,1,2,High,1,1,1
Male,20,Non-White,0,9,0,0,3,-55,55,3,0,1,Low,9,1,0
Female,34,Non-White,0,1,0,0,0,-1,1,3,0,1,Low,1,1,0
Male,23,Non-White,0,4,0,0,1,-1,1,3,1,2,Low,5,3,20
Male,27,Non-White,1,5,0,0,1,0,1,3,1,2,Low,4,1,0
Male,43,White,0,1,0,0,2,-1,1,3,0,1,Low,1,1,0
Male,38,White,0,1,0,0,0,-1,1,3,0,1,Low,1,1,0
Male,39,White,0,3,0,0,3,-1,1,3,0,1,Low,6,1,0
Male,24,Non-White,0,3,0,1,1,-1,1,3,1,2,Low,3,1,0
Male,26,Non-White,0,3,0,0,2,0,0,2,0,1,Low,3,-1,0
Female,55,White,0,1,0,0,0,-1,1,2,0,1,Low,1,1,0
Male,35,Non-White,0,6,0,0,1,-1,1,3,1,2,Low,2,1,0
Male,61,Non-White,0,7,0,0,25,-1,1,3,0,1,Low,4,1,0
Male,33,Non-White,0,1,0,0,0,-1,1,2,0,1,Low,2,10,0
Male,62,Non-White,0,1,0,0,1,-1,1,2,0,1,Low,1,1,0
Male,22,White,0,4,1,0,1,-1,1,3,0,1,Low,5,2,0
Male,31,White,0,3,0,0,5,69,165,3,0,1,Low,4,126,0
Male,40,White,0,7,0,0,4,0,1,3,0,1,Low,7,1,0
Male,33,Non-White,0,2,0,0,3,0,1,3,0,1,Low,1,1,0
Male,26,White,0,6,0,0,0,-1,1,3,1,3,High,4,1,0
Male,32,White,0,9,1,0,15,0,1,3,1,2,Low,9,90,0
Male,28,Non-White,0,2,0,0,0,-1,1,3,0,1,Low,3,1,0
Male,45,White,0,1,0,0,0,-1,1,2,0,1,Low,1,1,0
Male,30,White,0,9,0,0,0,-1,1,3,1,2,Low,3,37,179
Female,57,White,0,2,0,0,4,-1,1,3,0,1,Low,1,257,0
Male,26,Non-White,0,7,0,0,3,-1,1,3,1,2,High,9,47,242
Male,35,Non-White,0,8,0,0,1,-1,1,3,0,1,Low,4,1,0
Male,25,White,0,3,0,0,0,-1,1,3,0,1,Low,3,1,0
Male,54,Non-White,0,1,0,0,0,0,0,3,0,1,Low,1,2,0
Male,38,Non-White,0,2,0,0,0,-1,1,3,0,1,Low,1,1,0
Female,29,Non-White,0,5,0,0,0,-1,1,3,0,1,Low,4,2,0
Female,40,White,0,2,0,0,0,-1,1,2,0,1,Low,1,1,0
Male,28,White,0,2,0,0,1,-1,1,3,1,2,Low,3,1,0
Female,25,Non-White,0,2,0,1,0,-1,1,2,0,1,Low,2,1,0
Male,44,Non-White,0,6,0,0,3,-1,1,2,0,1,Low,5,2,0
Male,48,White,0,1,0,0,1,-31,31,2,0,1,Low,1,1,0
Female,59,White,0,1,0,0,1,-302,302,3,0,1,Low,1,60,0
Male,23,White,0,4,0,1,4,-1,1,3,1,2,Low,4,1,1
Female,24,Non-White,0,4,0,0,2,0,0,3,0,1,Low,4,7,0
Male,29,Non-White,0,2,0,0,0,-1,1,3,0,1,Low,2,72,0
Male,56,White,0,1,0,0,0,-4,4,2,0,1,Low,1,1,0
Female,27,Non-White,0,3,0,0,0,-1,1,2,0,1,Low,3,1,0
Male,47,Non-White,0,1,0,0,2,-1,1,3,0,1,Low,1,277,0
Female,29,White,0,7,0,0,0,-1,1,2,0,1,Low,3,1,0
Female,34,White,0,4,0,0,4,-1,1,2,0,1,Low,2,1,0
Male,47,Non-White,0,1,0,0,1,-5,5,3,0,1,Low,1,4,0
Female,22,Non-White,0,7,0,0,0,0,1,3,0,1,Low,6,-1,0
Male,40,White,0,1,0,0,5,7,42,3,1,2,Low,2,1,8
Male,31,White,0,1,0,0,0,-1,1,3,0,1,Low,1,2,0
Male,47,Non-White,0,2,0,0,3,-1,1,3,0,1,Low,1,1,0
Male,33,Non-White,0,5,0,0,3,90,137,3,0,1,Low,5,2,0
Male,24,Non-White,0,7,0,0,8,-1,1,3,1,3,Low,7,49,318
Female,20,White,0,4,0,0,1,-49,50,3,0,1,Low,6,36,0
Male,37,White,0,5,0,0,7,-93,91,3,0,1,Low,2,85,0
Male,21,Non-White,0,3,0,0,0,0,0,2,0,1,Low,5,18,0
Male,39,Non-White,0,9,0,0,4,-1,1,3,0,1,Low,5,118,0
Male,29,Non-White,0,6,0,0,10,0,1,3,1,3,Low,6,1,1
Male,30,Non-White,0,2,0,0,2,-1,1,3,0,1,Low,2,6,0
Female,26,Non-White,0,9,0,0,4,-1,1,3,1,2,Low,7,1,0
Male,61,Non-White,0,8,0,0,2,0,1,2,0,1,Low,10,1,0
Male,37,Non-White,0,4,0,0,3,0,0,2,0,1,Low,3,1,0
Male,38,Non-White,0,1,0,0,1,-1,1,3,1,2,High,1,1,26
Male,24,White,0,5,0,0,2,176,53,3,1,3,Low,3,49,49
Male,30,Non-White,0,9,0,0,0,-1,1,2,0,1,Low,7,1,0
Male,22,White,0,7,0,0,0,-1,1,2,0,1,Low,9,1,0
Male,20,Non-White,0,5,0,1,0,-1,1,2,1,2,Low,6,1,1
Male,56,Non-White,0,9,0,0,22,-1,1,3,1,3,Low,5,71,140
Female,50,White,0,3,0,0,3,0,0,3,1,2,Low,1,1,0
Male,47,Non-White,0,1,0,0,0,-1,1,3,0,1,Low,1,2,0
Male,56,White,0,1,0,0,5,-238,238,3,0,1,Low,1,238,0
Female,58,Non-White,0,5,0,0,1,-345,133,3,0,1,Low,3,1,0
Male,48,Non-White,0,6,0,0,2,-1,1,3,0,1,Low,8,1,0
Male,30,White,0,2,0,0,1,-40,40,3,0,1,Low,2,35,0
Male,53,White,0,1,0,0,3,-175,174,2,0,1,Low,1,155,0
Male,24,Non-White,1,7,0,4,2,-1,1,3,0,1,Low,8,1,0
Male,26,Non-White,0,5,0,0,0,0,1,3,0,1,Low,3,1,0
Male,48,Non-White,0,1,0,0,2,0,0,2,0,1,Low,1,1,0
Male,30,Non-White,0,6,0,0,10,18,0,3,1,2,Low,4,1,1
Male,28,Non-White,0,6,0,0,12,-69,1,2,1,2,High,5,5,0
Male,59,Non-White,0,1,0,0,1,-1,1,2,0,1,Low,1,62,0
Male,20,Non-White,1,10,0,0,1,-1,1,3,1,2,Low,10,187,145
Male,23,White,0,9,1,0,4,-1,1,2,1,2,High,9,2,3
Female,28,White,0,6,0,0,2,-3,3,3,1,2,Low,2,1,13
Male,50,Non-White,0,9,0,0,3,-1,1,3,1,3,Low,4,33,31
Male,35,White,0,5,0,0,3,0,0,2,1,2,Low,4,1,0
Male,22,Non-White,0,9,0,0,1,0,1,3,1,2,Low,7,5,28
Female,41,Non-White,0,1,0,0,0,-1,1,3,0,1,Low,1,1,0
Male,50,Non-White,0,6,0,0,1,-1,1,3,0,1,Low,1,2,0
Male,21,White,0,5,0,1,3,-345,345,3,0,1,Low,5,70,0
Female,23,White,0,5,0,0,1,0,0,2,0,1,Low,5,47,0
Male,22,Non-White,0,7,0,0,0,-1,1,3,0,1,Low,7,2,0
Male,35,Non-White,0,7,0,0,11,-1,1,3,0,1,Low,3,1,0
Male,46,Non-White,0,6,0,0,3,-33,33,2,1,2,Low,7,29,1
Male,61,Non-White,0,2,0,0,8,-22,22,3,1,3,Low,1,1,49
Male,26,Non-White,0,4,0,0,5,-1,1,3,0,1,Low,5,1,0
Male,44,White,0,5,0,0,1,0,0,3,0,1,Low,2,1,0
Female,34,Non-White,0,1,0,0,0,-1,1,2,1,2,High,1,1,0
Male,29,White,0,2,0,0,1,3,1,3,1,2,Low,2,1,1
Female,23,Non-White,0,5,0,0,1,-17,17,3,0,1,Low,5,17,0
Male,20,Non-White,0,10,0,0,1,34,108,3,1,2,Low,8,1,1
Male,20,White,0,4,0,1,0,-1,1,2,0,1,Low,6,1,0
Male,29,Non-White,0,9,0,0,8,-1,65,2,0,1,Low,4,5,0
Male,48,Non-White,0,4,0,0,5,-1,1,3,1,2,Low,3,1,92
Female,31,Non-White,0,6,0,0,0,-5,5,2,0,1,Low,4,4,0
Male,21,White,0,6,0,0,2,-10,10,3,0,1,Low,5,1,0
Male,28,Non-White,0,5,0,0,5,0,0,3,0,1,Low,4,45,0
Male,34,White,0,5,0,0,4,-1,1,3,0,1,Low,6,1,0
Male,54,Non-White,0,6,0,0,21,-1,1,3,0,1,Low,1,1,0
Male,20,White,0,10,4,0,4,-1,1,3,0,1,Low,10,1,0
Male,31,White,0,3,0,0,1,-1,1,3,1,3,High,3,36,0
Male,22,White,0,4,0,0,0,0,0,2,0,1,Low,5,1,0
Male,45,Non-White,0,6,0,0,3,0,0,3,0,1,Low,4,117,0
Male,25,Non-White,0,8,0,0,1,-1,1,2,0,1,Low,9,126,0
Male,36,Non-White,0,4,0,0,6,-1,1,2,0,1,Low,1,1,0
Male,34,Non-White,3,7,1,0,9,-1,1,3,1,2,Low,6,1,1
Male,27,Non-White,0,9,0,0,0,-1,1,3,0,1,Low,7,6,0
Male,36,Non-White,0,9,0,0,12,-13,13,3,0,1,Low,10,9,0
Male,50,White,0,2,0,0,0,-1,1,2,0,1,Low,1,7,0
Male,50,Non-White,0,8,0,0,15,-1,1,2,0,1,Low,4,1,0
Male,47,Non-White,4,10,0,0,22,0,0,3,1,2,Low,5,3,2
Female,49,Non-White,0,1,0,0,0,-1,1,2,0,1,Low,1,1,0
Female,25,Non-White,0,9,0,0,7,-102,102,3,1,3,Low,10,95,0
Male,39,Non-White,0,1,0,0,4,-1,1,2,0,1,Low,1,1,0
Male,31,Non-White,0,4,0,0,1,-1,444,2,0,1,Low,2,1,0
Male,49,Non-White,0,3,0,0,10,-1,1,3,1,3,Low,2,9,285
Male,40,Non-White,0,9,0,0,16,-1,1,3,0,1,Low,8,546,0
Male,21,Non-White,1,9,0,1,2,-1,0,3,0,1,Low,9,36,0
Male,39,Non-White,0,3,0,0,2,-1,1,2,0,1,Low,3,78,0
Male,32,Non-White,0,7,0,0,7,0,1,3,0,1,Low,7,-1,0
Female,26,Non-White,0,7,0,0,5,-1,1,3,1,2,Low,5,1,0
Male,29,Non-White,0,2,0,0,0,-1,1,3,0,1,Low,3,1,0
Male,61,Non-White,0,1,0,0,0,-1,1,3,0,1,Low,1,1,0
Female,25,White,0,9,0,0,2,16,44,3,1,2,High,7,1,7
Female,26,Non-White,0,2,0,0,1,-31,31,3,0,1,Low,2,1,0
Male,38,White,0,4,0,0,5,-1,1,3,0,1,Low,1,1,0
Male,35,White,0,1,0,0,2,-1,1,2,0,1,Low,2,1,0
Male,24,Non-White,0,6,0,0,2,-1,1,3,0,1,Low,7,4,0
Male,50,Non-White,0,5,0,0,10,-48,48,3,0,1,Low,2,47,0
Male,55,Non-White,0,1,0,0,8,-1,1,3,1,2,Low,1,6,1
Male,32,Non-White,0,4,0,0,4,0,1,3,1,2,Low,2,44,18
Male,29,White,0,2,0,0,1,-18,18,3,0,1,Low,3,2,0
Male,46,White,0,1,0,0,0,0,0,3,0,1,Low,1,1,0
Female,27,Non-White,0,2,0,0,0,-1,1,2,0,1,Low,2,1,0
Male,32,Non-White,0,4,0,0,6,-1,1,3,0,1,Low,2,1,0
Male,29,Non-White,0,2,0,0,0,-1,1,3,0,1,Low,2,1,0
Male,53,White,0,5,0,0,1,-1,1,2,1,3,High,5,1,2
Female,27,White,0,5,0,0,1,-1,0,3,1,2,High,5,25,1
Male,29,White,0,8,0,0,4,-2,2,3,0,1,Low,7,1,0
Male,29,Non-White,0,6,0,0,5,-1,1,3,0,1,Low,5,2,0
Female,40,White,0,4,0,0,5,0,1,3,0,1,Low,1,11,0
Male,26,Non-White,0,1,0,0,0,-1,1,3,1,2,Low,2,2,19
Male,23,Non-White,0,2,0,0,3,-1,1,2,1,2,Low,3,1,0
Male,43,Non-White,0,3,0,0,3,21,33,2,1,2,Low,2,2,19
Male,53,Non-White,0,4,0,0,1,0,0,3,0,1,Low,1,1,0
Male,24,White,0,2,0,0,1,-1,1,2,1,2,Low,3,1,0
Male,33,Non-White,0,10,0,0,18,0,0,3,1,3,Low,9,1,0
Female,30,Non-White,0,3,0,0,1,-1,1,3,0,1,Low,2,3,0
Male,32,Non-White,0,6,0,0,1,-1,1,2,1,2,Low,3,21,157
Female,38,Non-White,0,10,0,0,7,0,1,3,1,3,Low,9,39,2
Male,56,White,0,1,0,0,2,-41,41,3,0,1,Low,1,41,0
Male,40,Non-White,0,7,0,0,20,-1,1,3,0,1,Low,4,1,0
Male,31,Non-White,0,6,0,0,7,-1,1,2,0,1,Low,5,7,0
Male,29,White,0,6,0,0,2,-32,32,3,0,1,Low,8,1,0
Female,36,Non-White,0,1,0,0,1,-1,1,2,0,1,Low,2,1,0
Male,34,Non-White,0,9,0,0,16,-1,1,3,1,2,Low,2,1,1
Male,41,White,0,2,0,0,1,-1,1,2,1,2,Low,1,2,0
Male,57,White,0,1,0,0,7,-1,1,3,1,2,Low,1,151,0
Male,26,Non-White,0,5,0,0,1,-1,1,3,1,2,Low,4,1,0
Male,39,White,0,6,0,0,2,-88,88,3,1,2,Low,3,31,16
Male,27,Non-White,0,3,0,0,0,-1,1,3,0,1,Low,4,4,0
Male,45,Non-White,0,3,0,0,0,0,0,3,1,3,Low,1,1,1
Male,26,Non-White,0,3,0,1,2,-7,7,3,0,1,Low,3,7,0
Male,64,Non-White,0,9,0,0,17,0,0,3,0,1,Low,9,254,0
Male,20,White,0,7,0,0,4,0,1,3,0,1,Low,6,1,0
Male,49,Non-White,0,1,0,0,1,-1,1,2,0,1,Low,1,26,0
Female,48,White,0,1,0,0,0,-1,1,3,0,1,Low,1,1,0
Male,33,White,0,6,0,0,0,-1,1,3,0,1,Low,4,1,0
Male,52,White,0,2,0,0,7,-1,1,2,0,1,Low,2,1,0
Male,22,Non-White,0,3,0,0,2,-1,1,3,1,2,Low,5,31,174
Male,57,Non-White,0,5,0,0,13,-1,1,3,0,1,Low,1,1,0
Male,41,Non-White,0,1,0,0,1,0,0,2,0,1,Low,1,-1,0
Male,49,Non-White,0,4,0,0,3,21,98,3,0,1,Low,4,301,0
Female,43,Non-White,0,1,0,0,0,-1,1,2,0,1,Low,1,1,0
Male,24,White,0,5,0,0,3,0,0,3,0,1,Low,4,35,0
Male,27,Non-White,0,7,0,0,11,-1,1,3,1,2,Low,5,5,1
Male,23,Non-White,0,9,1,0,2,-1,1,3,0,1,Low,7,22,0
Male,56,Non-White,0,7,0,0,28,-69,69,3,0,1,Low,4,60,0
Male,28,Non-White,0,6,0,0,2,-1,1,3,1,2,Low,4,1,177
Male,21,Non-White,0,5,0,0,0,0,0,3,0,1,Low,6,1,0
Male,33,Non-White,0,9,0,0,5,-1,1019,2,1,2,Low,3,1,49
Male,25,Non-White,0,8,0,0,1,-1,1,3,1,2,Low,8,1,0
Male,36,Non-White,0,8,2,0,17,-1,1,3,1,3,Low,5,15,0
Female,25,White,0,5,0,0,0,0,0,3,0,1,Low,3,1,0
Female,29,White,0,4,0,0,0,-1,1,2,0,1,Low,2,1,0
Male,26,Non-White,0,1,0,0,0,-1,1,3,0,1,Low,2,1,0
Male,46,White,0,5,0,0,0,-1,2,2,0,1,Low,3,1,0
Female,24,Non-White,0,7,0,0,0,0,0,3,0,1,Low,4,2,0
Male,28,Non-White,0,7,0,0,4,0,0,3,1,2,Low,6,5,9
Male,28,Non-White,0,7,0,1,12,-2,2,2,1,3,Low,3,1,0
Male,30,White,1,5,0,0,2,-1,1,3,0,1,Low,6,29,0
Male,36,White,0,1,0,0,0,-3,3,2,0,1,Low,1,1,0
Male,56,White,0,1,0,0,0,-1,1,3,0,1,Low,1,1,0
Male,21,Non-White,0,7,0,0,0,-1,1,3,0,1,Low,9,144,0
Male,23,Non-White,0,3,0,0,0,0,0,2,1,3,Low,5,1,1
Male,24,Non-White,0,3,0,0,0,0,0,2,0,1,Low,4,1,0
Male,40,Non-White,0,3,0,0,0,0,0,2,0,1,Low,3,-1,0
Male,36,Non-White,0,2,0,0,1,0,0,2,0,1,Low,1,1,0
Male,50,White,0,6,0,0,1,-1,1,2,1,2,Low,3,40,0
Male,24,White,0,2,0,0,0,0,0,2,0,1,Low,3,1,0
Female,55,Non-White,0,1,0,0,2,-1,1,3,0,1,Low,1,1,0
Male,48,Non-White,0,1,0,0,1,-1,1,2,0,1,Low,1,1,0
Male,22,Non-White,0,7,0,0,0,-1,1,3,1,2,Low,8,2,12
Male,27,Non-White,0,3,0,0,0,0,0,2,0,1,Low,3,1,0
Female,58,White,0,1,0,0,2,-1,1,2,0,1,Low,1,3,0
Male,28,Non-White,0,1,0,0,0,-2,2,3,0,1,Low,2,2,0
Male,38,Non-White,0,7,0,0,14,-1,1,3,0,1,Low,3,56,0
Male,31,Non-White,0,1,0,0,1,-1,1,3,0,1,Low,2,1,0
Female,30,Non-White,0,2,0,0,3,-1,1,3,0,1,Low,2,1,0
Female,27,Non-White,0,5,0,0,1,-1,1,3,0,1,Low,3,1,0
Male,52,White,0,1,0,0,1,714,94,3,0,1,Low,1,40,0
Male,23,Non-White,0,7,0,0,2,-1,1,3,0,1,Low,5,1,0
Male,37,Non-White,0,6,0,0,4,-1,1,3,0,1,Low,2,17,0
Male,37,Non-White,0,8,0,0,16,-1,1,3,1,2,High,3,2,0
Female,41,White,0,2,0,0,1,0,0,2,0,1,Low,1,29,0
Male,51,White,0,1,0,0,2,-3,3,2,0,1,Low,1,1,0
Male,20,Non-White,0,5,0,0,0,-1,1,3,1,2,High,7,1,1
Female,45,White,0,1,0,0,0,-1,1,3,0,1,Low,1,1,0
Male,21,White,0,4,0,0,0,0,0,2,1,2,Low,7,1,1
Male,24,White,0,4,0,0,0,-1,1,3,0,1,Low,5,1,0
Male,22,White,0,5,0,0,1,0,1,2,0,1,Low,5,8,0
Male,38,Non-White,0,6,0,0,7,-1,1,2,0,1,Low,8,197,0
Male,31,Non-White,0,5,0,0,0,-1,1,3,0,1,Low,2,8,0
Male,28,White,0,7,0,0,0,0,1,3,0,1,Low,4,53,0
Male,21,Non-White,0,7,1,0,2,-1,1,3,1,2,High,8,2,1
Male,30,White,0,1,0,0,0,-1,1,3,0,1,Low,1,1,0
Male,39,Non-White,0,8,0,0,1,-1,1,3,0,1,Low,4,1,0
Female,36,Non-White,0,2,0,0,0,0,0,2,0,1,Low,3,1,0
Male,34,Non-White,0,7,0,0,22,-1,1,3,1,3,Low,2,1,0
Male,32,White,0,2,1,0,2,293,179,3,0,1,Low,2,69,0
Male,45,Non-White,0,1,0,0,0,0,1,2,0,1,Low,1,1,0
Female,26,Non-White,0,5,1,0,5,-1,1,2,0,1,Low,3,87,0
Male,36,Non-White,0,5,0,2,7,-32,32,2,0,1,Low,5,7,0
Male,24,Non-White,0,9,0,0,0,-1,1,2,1,2,Low,6,15,2
Male,25,Non-White,0,5,0,0,2,-71,71,3,0,1,Low,3,1,0
Male,27,Non-White,0,7,0,0,9,-1,1,3,1,2,High,6,1,40
Male,45,White,0,2,0,0,0,-2,2,3,0,1,Low,1,1,0
